name	HB1	HB3	HB4	GBM3	GBM5	GBM4	GBM7	GBM6	GBM9	GBM8	GBM63	GBM62	GBM61	GBM60	GBM26	GBM25	GBM69	GBM24	GBM67	GBM22	GBM66	GBM21	GBM65	GBM20	GBM64	GBM29	GBM30	GBM74	GBM73	GBM72	GBM71	GBM70	GBM38	GBM37	GBM36	GBM35	GBM34	GBM33	GBM77	GBM32	GBM76	GBM31	GBM75	GBM1	GBM39	GBM41	GBM40	GBM82	GBM81	GBM80	GBM49	GBM47	GBM46	GBM45	GBM44	GBM43	GBM42	GBM51	GBM50	GBM16	GBM59	GBM14	GBM13	GBM57	GBM12	GBM56	GBM11	GBM55	GBM10	GBM54	GBM53	GBM19	GBM18	GBM17
chr1.trna128-LysCTT	0	0.018618057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr14.trna20-ThrTGT	237.7575084	205.5247258	267.0047789	36.15864599	5.909324008	505.7459831	23.32279701	30.78806877	72.4480267	17.28910247	48.79578277	42.25416109	72.44067109	57.83882894	13.51434528	42.34333835	18.51493292	35.77295076	15.75116527	100.812228	72.80333602	571.0747186	26.03407421	25.45740131	54.54459485	64.77492902	55.2341888	59.82170586	12.74291762	28.96157081	59.46583741	24.5604947	41.62907525	38.40173631	55.00739803	37.12507158	33.56564272	82.15516372	105.0651051	58.08304354	46.17473646	20.02696201	34.90234223	16.25525317	58.48946598	93.40953045	31.09071613	19.44199866	160.8829776	38.70987413	14.59547245	59.89248932	26.76611191	22.46922032	433.7488061	28.40456476	24.79721959	56.90450378	27.96941653	19.41579979	35.45581284	43.58751948	36.3029578	11.80683622	32.22250825	49.1356928	793.530979	50.66080592	358.8486824	69.70742179	16.96058239	24.46228213	412.3211442	123.1817262
chr6.trna138-ArgACG	4166.686216	3111.263423	2823.5263	86.66363734	46.53592657	85.89272635	308.2747121	51.94638916	103.1835532	49.02093078	605.0922886	661.0171503	852.5330679	1348.446859	158.024176	604.1176286	508.3761243	216.4542997	255.7614955	1367.682927	871.8005862	1394.863343	590.9421183	110.9215343	1052.220961	349.8908051	326.7791538	253.2876482	418.2133447	393.5287515	705.1459	357.510863	1090.167588	263.9774032	377.9039322	402.409258	372.3419534	392.4077942	563.0243933	735.4613844	517.3872825	160.1012563	180.2438476	89.62355799	529.39189	1196.240039	248.2773053	435.4475042	640.5086062	366.1529875	116.3895367	159.762117	547.415361	191.9333399	2167.728225	517.4729041	387.1121502	226.7811842	324.7772887	74.88951349	270.3818574	670.6426805	82.12317751	127.0874732	77.39260619	652.6759195	247.2954625	275.6133753	121.1592798	550.0615065	300.8218265	106.5339624	201.43835	134.4655485
chr6.trna175-SerGCT	10.29572985	5.045493314	5.416061111	0	0	1.201296872	0	0	1.125843461	0	0	0	0.197117472	0	0.267610798	0.193348577	0	0.279476178	0	0.44489068	0	2.001430089	0	0.636435033	0	0.530942041	1.017715371	0	0	0	0	0.086480615	0	0	0.62155252	0	0	0.66792816	0.327816241	0.220429008	0	0.228879566	0	0.329498375	0	0.284785154	0.298949194	0	0	0.265136124	0	0	0	0	0	0.728322173	0.688811655	0	0	0	0.166850884	0.189099868	0.784928817	0	0.351518272	0.295998149	2.644871257	0	0.267066745	0.482404303	0.406241494	0.578988926	0.517503789	0.268662435
chr5.trna11-LysCTT	2156.021403	2500.1071	2222.976563	861.2198961	506.1705346	563.6484924	542.6312046	632.4438972	865.1544075	694.1996326	290.6852046	468.2687168	726.8706793	528.7116309	137.0167284	422.950012	238.0267224	294.8473676	142.2283439	1356.56066	340.8783858	1943.121759	699.6265365	855.7323612	425.7180298	254.4539732	304.0193373	199.6481247	93.34570983	356.1200559	667.5634908	178.3230284	362.894789	247.4011141	215.9895007	265.3116723	321.4555784	375.5426081	215.7030863	397.65393	221.9201323	233.9149163	63.94516715	960.8172614	191.397444	566.5800635	244.6899149	732.1377303	510.0746216	474.4610943	78.96524837	64.28558145	180.2681513	181.8536897	1039.676588	274.9416204	284.2496097	260.5333654	85.44082035	310.9791127	435.3973817	666.7661332	231.5540011	61.00198716	611.7589658	699.8876243	1166.040215	135.8701125	506.9817033	163.1732555	382.5779273	645.1384109	820.76101	579.37054
chr5.trna19-LeuAAG	178.0248985	61.01137118	39.952243	2.927825586	1.107998252	14.89608121	4.890263889	3.526386731	6.135846861	12.86140549	6.391387163	34.44003541	5.716406698	1.407270777	3.612745767	5.220411577	4.393373913	12.43668991	24.7963889	24.20205297	1.645820096	4.269717522	29.79803675	6.81894678	6.417011159	2.256503675	4.625978961	0.54548668	4.298815584	9.519775591	6.541242115	3.113302146	3.757493728	1.795764648	4.040091381	8.353141106	3.119883458	12.35667097	4.425519249	2.755362597	2.686065002	5.950868712	0.509523244	1.427826292	5.475609582	39.01556607	4.783187097	55.92903724	3.455204888	5.03758636	3.742428833	0.585745617	15.31795561	0.839970853	1.777659041	6.736980103	22.73078462	1.255246407	5.619426152	0.652631926	3.337017679	3.498347551	2.354786452	0.491951509	0.761622922	16.57589637	2.157658131	2.943594228	2.225556204	0.964808606	7.515467645	1.013230621	4.39878221	1.880637042
chr2.trna5-IleTAT	36.62152011	20.01441075	40.51495065	2.195869189	2.954662004	5.766224986	4.796220353	2.576974919	3.039777344	0.632528139	5.039362956	2.170590467	8.77172752	2.673814476	0.267610798	10.63417173	0.313812422	0.838428533	0.779760657	28.38402536	4.937460289	14.01001062	0.313663545	7.182623942	0	2.787445716	3.60826359	0	0.614116512	0	1.070385073	0.691844921	16.01878905	2.210171874	4.506255771	1.591074496	6.239766917	29.55582109	0.327816241	9.037589318	3.325604288	0.457759132	2.547616221	0.878662333	6.595620632	8.25876946	2.391593549	1.331643744	4.750906721	0.265136124	0.561364325	1.171491234	0.644966552	0.419985427	30.98205758	0.364161087	5.510493242	1.813133699	1.277142307	4.078949537	2.669614143	2.458298279	14.61929922	0.655935346	1.933350495	0.739995374	27.63194445	2.014038156	4.807201401	5.306447334	1.828086724	1.013230621	26.00456542	6.313567211
chr16.trna19-GlyGCC	2166.794994	1896.267674	1977.706367	6724.922588	2330.489656	1109.75805	2946.478037	4618.752836	8981.022163	5000.872889	2144.433305	1246.20834	849.4777471	783.7090957	582.5887063	1297.852323	1309.696145	617.3628768	1374.718039	3129.361041	4268.386013	5059.348406	950.086877	5999.127538	2547.55343	1575.968714	2028.029177	1341.715403	617.3406237	1196.407853	985.4678576	1066.219504	1644.496794	1157.577519	936.8350359	635.2364927	1321.001689	4102.915707	1295.529783	1648.257905	4380.84411	250.6231246	919.1799325	5739.751859	1982.668451	986.6381654	309.4124154	807.9082593	694.0642819	926.1204818	614.1325714	850.9419448	856.999306	767.7333597	3521.796512	1217.754674	1258.22929	2173.668361	959.7724439	3236.728036	790.706339	419.4235064	7272.561724	466.5340147	4402.883528	1034.069535	9534.552076	2022.094308	7349.32072	4058.467402	466.1621147	4858.296079	12490.34209	4224.179458
chr6.trna57-IleAAT	25.4135104	24.0172929	57.74787237	19.17725759	3.323994755	2.402593744	2.068957799	61.7117678	41.59991588	9.06623666	8.972524287	3.472944747	2.365409668	2.110906166	0.669026994	22.33176064	0.627624845	3.7729284	0.623808526	41.55278948	0.774503575	5.470575575	2.195644813	12.45594278	1.350949718	0.530942041	6.198811808	0	0	0.268162693	0.23786335	0.17296123	12.95346522	4.005936522	5.127808291	4.375454865	11.61887633	3.506622842	0.983448722	10.69080688	0	2.975434356	0	3.29498375	3.23558748	5.126132769	4.334763307	10.9194787	0.647850917	0	0.374242883	0	0	1.469948993	5.840879708	3.27744978	2.755246621	4.044682867	0.383142692	20.88422163	0.500552652	0.378199735	6.573778845	0	1.171727573	1.331991672	28.25836133	0.77463006	2.047511708	0.723606455	1.828086724	2.026461241	13.06697068	8.32853547
chr16.trna28-ProTGG	1779.553914	1316.240741	1392.349736	53.43281694	21.05196678	527.7297159	361.033136	61.84739806	58.09352258	55.34621217	290.3164708	237.028479	564.4458821	417.2557854	185.1866719	471.6738534	161.7703037	173.8341826	62.69275683	842.8898817	95.65119147	997.1124701	161.223062	36.45863545	215.8142174	385.9948639	630.7984912	86.91421095	53.27460742	75.75596069	148.3077985	53.96390386	747.9390147	328.2105233	289.7988625	404.2655116	751.031256	770.4551329	171.1200776	668.010108	144.7916944	203.2450545	43.69161819	48.6559267	538.9742068	666.6820451	184.1527032	408.1488075	99.98499145	93.46048378	51.45839645	47.29895856	56.11209003	148.8848337	428.6697803	90.85819112	231.2111123	229.8495643	85.56853459	59.55266324	70.07737126	487.2158089	54.84690111	24.7615593	50.2085265	262.5503585	111.502204	186.8407705	67.03375287	233.8454859	51.38954903	50.5167838	61.58295094	79.12108697
chr6.trna147-SerAGA	84.06007285	70.72999668	84.82817792	619.527894	423.0706657	25.82788275	31.88075881	791.9450817	841.6805713	464.8027609	5.653919414	6.222359339	12.12272455	8.302897585	8.028323927	20.68829773	2.824311802	10.75983285	0	108.7312821	0	45.23232	2.352476585	658.2556625	0	23.09597879	25.25784513	2.000117825	0	0	0	0	31.44428962	24.03561913	18.6465756	12.59600643	15.06150635	32.22753374	0	24.35740536	0	14.19053308	0	627.1452404	22.15132967	14.23925769	6.726356856	15.71339618	0	0	1.871214416	0	0	3.989861552	9.142246499	0	10.33217483	9.065668495	0	352.094924	0	6.7130453	452.9039276	0	357.6698416	4.587971316	841.486671	5.112558395	571.8789223	0	0	700.2871061	1063.340911	471.0995789
chr15.trna8-HisGTG	177.6773633	132.6350346	117.1838677	21.2267355	18.09730478	26.54866087	15.42313996	10.98605097	20.37776664	16.44573162	12.04530658	35.59768366	84.76051311	25.47160106	23.95116638	30.93577231	10.51271615	16.06988022	11.69640986	63.08549838	17.23270454	56.17347115	19.60397155	8.910090459	17.56234633	19.77759103	23.40745354	4.363893437	2.763524304	11.39691444	22.59701822	6.313084906	40.5413797	37.02037889	35.58388178	41.63311599	50.77879284	70.13245683	8.195406016	35.26864124	4.60468286	30.09766291	2.547616221	20.97806321	23.76912341	120.6065126	19.28222299	53.26574975	12.09321711	7.026107291	6.362129015	2.78229168	10.31946483	5.879795971	28.18859337	4.552013583	35.58860219	12.1340486	8.301424997	15.17369228	10.3447548	66.8468032	18.0533628	4.263579747	13.65062622	30.78380754	34.31372447	14.09826709	30.89072012	20.86398611	5.179579053	19.97511795	12.290715	29.01554293
chr16.trna26-LeuCAG	2921.51109	2378.754608	3791.453793	754.0614797	391.3080492	486.2849738	4778.446124	686.831631	809.1436953	522.2574002	895.285848	229.5037654	361.3163268	240.3618487	227.6029833	1019.043675	934.8472063	209.4673953	319.3899652	934.715318	1038.222042	1572.990621	429.4053927	508.4206719	786.4216044	924.1046227	1718.921262	686.4040718	311.5106007	280.9004206	240.2419831	360.7106458	847.5125985	360.1198797	327.7135662	229.7776752	551.4662968	1733.273576	780.6943771	2029.37966	1254.13654	587.7627251	447.61617	537.4118496	784.0077355	506.6327886	284.1512085	436.1133261	322.4138061	230.4032919	448.9043385	281.3043325	162.5315711	322.5488076	402.7667485	355.23914	895.2255479	614.2339085	242.9124668	393.0475774	477.2769535	509.7186931	731.9461221	238.2685143	284.5540411	690.8596807	430.6964037	659.9848111	397.6623826	1103.620444	149.9031114	403.1210398	1166.971045	355.4404009
chr5.trna15-ValAAC	2265.625312	1701.746219	2437.086823	1675.594583	1878.980368	960.5569789	1379.430591	2004.886487	2455.802341	1194.634812	807.5271858	213.2966899	374.1289625	334.6489908	132.6011502	471.5771791	84.1017292	74.48040138	401.8886427	1414.129514	1655.404578	1187.248329	215.8005188	3079.072689	568.7498311	552.0469873	869.406486	286.016849	152.4544241	115.0417952	123.3321468	127.0400237	575.3909474	570.3624792	113.4333349	143.3292942	451.7376083	1573.638746	426.9806534	894.390699	860.4361556	111.6932281	149.1629297	1563.689455	754.7630026	236.7988554	170.1020911	255.0097769	140.3676986	96.77468533	126.681216	228.8800998	68.68893779	221.5423125	620.910908	213.5804773	332.6960295	470.5779308	142.6567957	1055.63214	58.73151115	191.369066	3321.328174	53.29474684	964.0388606	304.7300948	1790.786647	320.6968448	1946.560479	822.981741	91.40433622	1627.682619	3443.728967	1064.440566
chr6.trna144-AspGTC	1.520466434	1.619770916	1.40676912	0.439173838	0	0.120129687	0.470217682	0.135630259	0.281460865	0.632528139	0.122911292	0.144706031	0.394234945	0.140727078	1.07044319	0.386697154	0.156906211	0.419214267	0	0.177956272	0.290438841	0.266857345	0.156831772	0.454596452	0.168868715	0.265471021	0.462597896	0	0	0	0.23786335	0.086480615	0.395525656	0	0.46616439	0.265179083	0.322746565	0.50094612	0.16390812	0.440858016	0	0.343319349	0	0.329498375	0.248891345	0.427177731	0.149474597	0.266328749	0.647850917	0	0.187121442	0.146436404	0.322483276	0	0.253951292	0.364161087	0.229603885	0.139471823	0.127714231	0	0.083425442	0.189099868	0.490580511	0.491951509	0.351518272	0.295998149	0.417611251	0.309852024	0.178044496	0.120601076	0.101560374	0.434241695	0.517503789	0.268662435
chr17.trna34-IleAAT	13.7710817	13.33052846	25.81421335	3.220608145	4.801325757	31.83436711	14.10653045	6.510252427	11.4836033	1.265056278	0.73746775	1.012942218	12.12272455	1.82945201	0.802832393	12.37430892	1.25524969	1.816595156	0	19.21927736	0.677690628	24.15058973	0	1.545627937	0	12.60987348	12.39762362	1.272802252	0	0	0.356795024	0.086480615	12.75570239	2.486443358	6.060137071	1.98884312	6.454931293	12.18968893	1.639081203	18.07517864	1.662802144	1.716596744	0	5.491639583	9.582316768	3.132636692	9.715848791	4.660753103	0.647850917	0.530272248	0.561364325	0.585745617	0	1.049963566	10.66595425	0	2.984850506	2.231549168	0.255428461	2.284211741	0	5.011146492	6.573778845	0	1.874764117	1.923987971	22.75981319	1.859112144	8.457113576	0.84420753	0	4.77665864	2.458143	6.447898428
chr11.trna8-SerGCT	3614.235597	2872.933682	2682.497696	4211.823497	2002.337507	760.42092	618.9945561	3246.581507	3597.91424	2714.916194	362.8341328	358.5815452	580.7080736	513.0909253	335.1825239	1015.370052	228.9261621	333.8342944	138.6414448	3668.924457	322.4839259	3201.48757	422.6616265	2243.888087	295.351382	822.8274283	839.6151815	273.8343131	20.2658449	85.94614301	146.4048917	70.13577889	904.5671743	942.6383043	407.1169007	548.7881117	652.0556428	1377.768813	305.3608282	1207.730533	257.3506087	378.3379224	222.2795153	3047.53047	804.9146085	1022.521095	470.8449799	626.5383814	109.0549043	140.6547139	108.904679	144.0934217	75.9448115	271.1005928	853.7842425	168.4245026	515.9199298	505.0274711	157.5993607	1732.248289	175.9442571	575.5254471	2084.182242	15.7424483	1741.011414	334.1819107	6764.25824	293.7397187	2912.451871	278.9502882	171.0276691	3138.988463	4399.687842	2862.329577
chr2.trna20-GluTTC	1736.633319	1891.352507	2711.406801	94.12959259	60.01657196	227.2853682	203.0399949	61.7117678	92.09399509	34.78904765	182.0316229	269.1532179	216.0407497	144.2452546	80.14943387	220.0306806	196.7603888	84.4018057	170.1437754	412.2357038	320.547667	386.0091497	140.0507727	169.8372345	220.7114101	184.2368883	164.3147727	175.4648819	75.99691836	116.1144459	108.9414141	78.00551487	385.9341584	54.56361814	186.6211442	80.48185161	89.07805185	697.1500173	631.7018957	343.2079651	397.5376203	86.05871676	161.6462492	116.0932608	266.9359671	239.7890995	47.23397259	182.0356998	445.0735797	116.5273266	133.4175879	65.60350908	63.85168865	105.2063493	185.1304916	70.10100918	142.3544088	121.340486	100.766528	41.44212729	129.2260096	342.2707604	160.6160592	86.4194818	105.221136	209.7146889	276.1106389	171.0383172	97.74642849	414.7470995	43.87408139	40.09498313	163.4018215	64.07599063
chr1.trna44-AspGTC	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.193348577	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.31077626	0.265179083	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr6.trna166-AlaAGC	1227.146738	1041.21481	1385.104875	204.947791	250.961604	168.4218215	18.24444605	196.9351359	33.15608992	92.24368695	149.4601306	456.2581162	158.8766827	498.033128	53.78977031	369.0057591	145.7658702	86.9170913	157.3557006	946.7273664	155.7720315	437.646046	133.7775018	211.7510273	511.5033368	290.9562386	222.6021076	96.55114229	211.2560801	171.0877979	775.1966565	176.6798968	279.7355199	166.591705	136.1200019	145.8484955	188.6991581	571.0785771	742.0120607	201.6925421	436.4216089	70.03714715	92.98799207	183.0912637	346.2078604	276.9535621	92.22582622	162.5937011	386.1191463	114.2736695	68.67356908	118.0277418	129.638277	181.643697	498.7603368	215.4012828	83.34621028	200.4210096	146.8713653	203.6211609	95.35528018	93.88808427	154.2385126	88.38728784	117.1727573	126.3912098	439.7446474	161.2779785	87.5978922	548.6142936	152.5436811	125.4958497	307.9147547	223.795808
chr6.trna3-ArgTCG	138.8403064	80.31829578	134.8388201	0	0	0.84090781	2.539175481	0	0.112584346	0	2.089491957	7.380007588	0.788469889	3.09599571	0	2.126834346	7.688404349	1.117904711	3.430946891	15.12628311	0.193625894	0.266857345	5.802775577	0	5.910405015	1.592826124	2.683067798	0	1.688820408	1.47489481	3.44901857	0.864806152	2.27427252	4.282208006	0.62155252	1.458484955	0.322746565	6.178335483	4.097703008	0.771501527	3.453512145	0.457759132	0.509523244	0	4.604489875	10.67944327	1.793695162	8.123026837	6.478509165	2.51879318	1.496971533	0	1.61241638	0.419985427	0	1.820805433	3.214454391	0	4.853140768	0	0.750828978	1.607348875	0	0	0	8.879944483	0	2.633742204	0	0.241202152	0.710922615	0	0	0
chr1.trna136-AsnGTT	0.955721758	1.023993108	0.914399928	0	0	0.120129687	0	0.135630259	0	0.105421357	0	0.289412062	0.295676209	0	0	0.096674288	0	0	0	0.711825087	0	0.133428673	0.313663545	0	0	0	0.092519579	0	0	0.134081346	0	0	0.098881414	0	0.15538813	0.132589541	0.645493129	0.16698204	0	0.661287023	0	0	0.127380811	0.109832792	0	0.284785154	0.149474597	0.133164374	0	0.662840311	0	0	0	0	0.253951292	0	0	0	0	0	0.083425442	0	0.098116102	0	0	0.147999075	0.208805626	0	0	0	0.101560374	0	0.258751895	0.134331217
chr1.trna19-GlnCTG	2237.257753	1808.446301	2430.123316	19.03086631	34.3479458	22.34412182	9.498397169	59.27042314	24.31821875	186.9120651	19.41998407	188.2625465	19.81030597	11.53962037	6.155048344	45.14689271	44.8751764	22.07861805	167.4925892	153.4872845	30.10882647	32.42316743	130.7976981	71.82623942	48.12758369	5.574891432	12.76770193	3.272920077	9.97939332	86.75063109	55.77895549	29.40340915	20.6662155	16.57628906	16.78191804	16.83887175	2.044061576	23.71144969	28.19219669	5.069867178	50.65151146	14.64829222	2.292854599	11.97177429	22.27577534	355.8390497	19.73064678	121.3127451	33.68824766	61.77671694	16.84092975	2.196546063	120.1250203	4.829832405	17.77659041	103.4217486	129.4965912	49.79144081	21.71141922	7.83158311	30.11658455	7.847644506	54.3563206	0.655935346	19.33350495	110.1113116	27.07512945	3.253446252	3.649912175	5.547649485	66.92828619	10.42180067	49.80973973	39.35904666
chr6.trna174-GlnTTG	829.4361607	948.2920903	1185.413999	62.36268498	22.34463141	164.0971527	43.54215732	36.6201699	47.90463926	35.94868257	255.6554865	239.3437755	385.7588934	428.0917704	57.67012687	190.9317197	28.71383665	62.46292574	84.3701031	383.3178096	73.28740075	567.2052871	82.80717581	64.73453477	289.6098457	71.80991107	206.2261421	30.18359627	31.62700037	58.86171105	303.0379074	42.37550143	240.3807172	122.3882675	100.8468964	118.9328186	106.5063663	157.1300997	106.5402782	310.4742574	120.6171094	44.17375621	30.44401384	44.92161179	88.35642734	151.3633092	30.49281775	153.1390305	171.4645426	93.46048378	34.6174667	41.29506599	67.23776305	48.29832405	1392.668883	185.3579931	35.3589983	108.7880219	62.06911613	51.88423811	28.53150115	119.3220165	50.62790871	16.23439981	81.90375734	91.01943095	123.4737266	63.98444295	87.68691445	184.3990448	81.24829886	122.3114106	86.68188473	42.85165831
chr1.trna15-GlnCTG	2237.257753	1808.446301	2430.123316	19.03086631	34.3479458	22.34412182	9.498397169	59.27042314	24.31821875	186.9120651	19.41998407	188.2625465	19.81030597	11.53962037	6.155048344	45.14689271	44.8751764	22.07861805	167.4925892	153.4872845	30.10882647	32.42316743	130.7976981	71.82623942	48.12758369	5.574891432	12.76770193	3.272920077	9.97939332	86.75063109	55.77895549	29.40340915	20.6662155	16.57628906	16.78191804	16.83887175	2.044061576	23.71144969	28.19219669	5.069867178	50.65151146	14.64829222	2.292854599	11.97177429	22.27577534	355.8390497	19.73064678	121.3127451	33.68824766	61.77671694	16.84092975	2.196546063	120.1250203	4.829832405	17.77659041	103.4217486	129.4965912	49.79144081	21.71141922	7.83158311	30.11658455	7.847644506	54.3563206	0.655935346	19.33350495	110.1113116	27.07512945	3.253446252	3.649912175	5.547649485	66.92828619	10.42180067	49.80973973	39.35904666
chr6.trna75-MetCAT	447.0171316	327.8639751	324.1196052	27.96073435	55.03057983	109.6784044	117.7425075	48.28437217	56.12329652	27.51497405	118.2406625	98.40010118	63.4718261	102.4493126	16.19045325	161.6394103	47.07186336	23.05678467	73.14154964	202.3362811	156.9337868	229.4973168	50.4998307	70.37153077	175.1168572	74.59735678	124.9939515	74.913504	37.00051985	46.92847122	66.1260112	24.12809163	107.0885712	79.84245895	56.71666746	31.68890039	46.69066969	145.2743749	130.4708638	133.6901932	231.6411294	13.3894546	13.8845084	63.48335358	84.62305717	51.83089799	28.25069879	43.01209292	31.09684399	35.13053646	23.76442309	19.62247816	25.95990372	57.95798886	477.9363309	50.98255213	48.44641975	67.36489051	32.05627191	43.88949701	19.52155342	22.03013458	99.48972759	14.75854528	33.68716772	64.23159842	67.23541143	58.40710652	32.49312058	207.5544514	35.7492515	49.35880595	83.83561389	47.55325091
chr16.trna23-LysTTT	0.608186574	0.390979187	0.35169228	4.977303496	1.477331002	0.84090781	2.163001336	1.356302589	0.394045211	0.527106783	0.614556458	0	1.478381043	0.562908311	0	0	0	0	0	1.156715767	1.549007149	2.268287434	1.254654179	1.272870066	3.715111724	0	0.277558738	0	0.307058256	0.670406732	0.713590049	0.17296123	0.197762828	0.552542969	0	0.265179083	0.215164376	4.341533042	4.097703008	0.551072519	0.383723572	0	0	1.757324667	0.248891345	0	0	0.665821872	4.103055805	1.458248683	0.561364325	0	0	1.049963566	3.555318083	0.728322173	0	0	0	8.647373018	0	0.472749669	0.883044919	0	3.690941855	1.035993523	1.044028128	0	1.691422715	4.944644106	0.812482989	0.868483389	0.776255684	2.014968259
chr3.trna11-ArgACG	4166.686216	3111.263423	2823.5263	86.66363734	46.53592657	85.89272635	308.2747121	51.94638916	103.1835532	49.02093078	605.0922886	661.0171503	852.5330679	1348.446859	158.024176	604.1176286	508.3761243	216.4542997	255.7614955	1367.682927	871.8005862	1394.863343	590.9421183	110.9215343	1052.220961	349.8908051	326.7791538	253.2876482	418.2133447	393.5287515	705.1459	357.510863	1090.167588	263.9774032	377.9039322	402.409258	372.3419534	392.4077942	563.0243933	735.4613844	517.3872825	160.1012563	180.2438476	89.62355799	529.39189	1196.240039	248.2773053	435.4475042	640.5086062	366.1529875	116.3895367	159.762117	547.415361	191.9333399	2167.728225	517.4729041	387.1121502	226.7811842	324.7772887	74.88951349	270.3818574	670.6426805	82.12317751	127.0874732	77.39260619	652.6759195	247.2954625	275.6133753	121.1592798	550.0615065	300.8218265	106.5339624	201.43835	134.4655485
chr16.trna3-ProTGG	1779.553914	1316.240741	1392.349736	53.43281694	21.05196678	527.7297159	361.033136	61.84739806	58.09352258	55.34621217	290.3164708	237.028479	564.4458821	417.2557854	185.1866719	471.6738534	161.7703037	173.8341826	62.69275683	842.8898817	95.65119147	997.1124701	161.223062	36.45863545	215.8142174	385.9948639	630.7984912	86.91421095	53.27460742	75.75596069	148.3077985	53.96390386	747.9390147	328.2105233	289.7988625	404.2655116	751.031256	770.4551329	171.1200776	668.010108	144.7916944	203.2450545	43.69161819	48.6559267	538.9742068	666.6820451	184.1527032	408.1488075	99.98499145	93.46048378	51.45839645	47.29895856	56.11209003	148.8848337	428.6697803	90.85819112	231.2111123	229.8495643	85.56853459	59.55266324	70.07737126	487.2158089	54.84690111	24.7615593	50.2085265	262.5503585	111.502204	186.8407705	67.03375287	233.8454859	51.38954903	50.5167838	61.58295094	79.12108697
chr6.trna136-ValAAC	0.651628472	0.446833356	0.633046104	0.585565117	0.553999126	0.240259374	0.094043536	0.271260518	0.506629557	0.210842713	0.122911292	0	0	0	0	0.193348577	0	0.139738089	0	0.355912544	0.096812947	0.133428673	0	0.636435033	0	0.13273551	0.277558738	0	0	0	0	0	0	0.138135742	0.15538813	0	0.107582188	0.50094612	0	0.220429008	0	0.114439783	0	0.329498375	0.373337017	0	0	0	0	0	0	0	0	0	0	0	0	0.139471823	0	0.326315963	0	0	0.686812715	0	0.175759136	0	0.348009376	0	0.267066745	0	0	0.434241695	1.94063921	0.268662435
chr6.trna113-AlaTGC	4.691724996	2.420347346	3.446584343	16.10304072	0.553999126	2.402593744	2.257044872	0.135630259	15.42405541	4.8493824	5.039362956	4.341180934	36.95952607	19.5610638	12.71151288	2.996902942	3.608842857	10.75983285	2.18332984	4.092994253	2.323510724	5.470575575	9.253074569	4.63688381	7.092486018	0.398206531	4.533459382	5.818524582	5.987635992	2.681626927	106.0870539	3.372743991	1.186576967	0.828814453	3.573926991	17.23664038	3.227465647	7.180227723	21.96368812	3.41664962	3.069788573	1.94547631	1.019046488	2.635987	2.364467774	3.844599576	1.195796774	129.1694431	28.07353972	5.435290546	4.116671716	0.146436404	7.25587371	2.309919846	6.856684874	16.20516836	4.132869931	1.952605522	1.404856538	7.342109166	2.335912375	2.458298279	1.569857635	3.935612075	1.640418602	7.54795281	3.340890009	1.704186132	6.053512876	9.165681758	13.30440894	3.329186325	3.751902473	1.074649738
chr6.trna132-ValAAC	471.2142688	338.7183021	609.0606904	501.3901316	395.5553758	214.5516213	187.1466373	481.8943098	447.1850226	263.4479699	125.8611626	35.88709572	84.56339564	55.30574154	28.09913374	154.2921644	51.15142485	37.86902209	44.60230959	341.5870639	239.4184175	315.4253819	28.70021434	568.4274036	76.49752776	148.1328295	211.962356	42.00247433	16.58114582	12.60364656	14.1528693	14.44226273	141.7959475	151.3967734	80.02488696	34.34069121	101.2348391	377.2124285	61.62945324	247.4315612	112.9426379	23.00239637	23.18330761	415.6072836	184.4284864	66.49733341	47.68239638	59.12498222	19.4355275	4.242177987	21.51896579	22.40476984	8.384565176	35.69876125	188.1779071	23.85255118	75.99888596	94.42242417	15.07027923	264.31593	8.175693313	38.86002279	593.1118375	5.903418112	169.431807	46.32371038	435.0117199	54.68888223	411.4608311	104.0787284	10.15603736	359.8416176	1390.791434	264.0951731
chr6.trna159-AlaAGC	0.130325694	0.074472226	0.281353824	0	0.184666375	0	0.094043536	0	0.281460865	0.105421357	0.122911292	0	0.098558736	0.562908311	0	0.193348577	0	0	0	0.266934408	0.290438841	0.133428673	0	0.181838581	0.506606144	0.13273551	0.647637055	0.181828893	0	0.134081346	0.23786335	0	0.098881414	0	0	0	0.107582188	1.168874281	0.819540602	0.110214504	0.127907857	0.114439783	0	0.109832792	0	0	0	0.133164374	2.375453361	0	0	0	0	0.209992713	1.52370775	0.182080543	0	0	0.127714231	0.163157981	0	0.094549934	0.098116102	0	0.117172757	0	0	0.154926012	0.089022248	0	0	0	0.129375947	0.134331217
